step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,customer_id,account_age_days,high_risk_country,billing_country,is_disposable_email,customer_name,billing_city,email,is_new_device,shipping_billing_mismatch,num_failed_payment_attempts,browser,device_os,device_id,ip_billing_distance_km,hour_of_day,day_index,is_night,account_txn_total,account_txn_index,time_since_last_hours,txn_count_last_24h
51,CASH_IN,4359.63,C980801178,18231.53,22591.16,C503261906,2868.45,7228.08,0,0,U37679,707,0,IN,0,April Phillips,Davisshire,amandabell@hotmail.com,0,0,1,Safari,macOS,D23416816,55.9,3,2,1,2,0,-1,0
290,CASH_IN,3525.06,C716940942,18296.95,21822.01,C432788749,4593.54,8118.6,0,0,U140917,192,0,FR,0,Patrick Jones,New Jesusmouth,anthony40@yahoo.com,0,0,0,Samsung Internet,macOS,D36379474,313.6,2,12,1,2,1,228,0
303,PAYMENT,321.04,C145112373,2594.99,2273.95,M276222768,0.0,0.0,0,0,U158630,359,0,VN,0,Robert Kirby,West Jomouth,garciaraymond@yahoo.com,0,0,0,Safari,iOS,D36094800,426.9,15,12,0,3,0,-1,0
444,PAYMENT,795.57,C525017122,25689.92,24894.35,M143189850,0.0,0.0,0,0,U139596,169,1,RU,0,Kristen Brooks,North Thomas,mitchelldavid@icloud.com,0,0,0,Safari,iOS,D24787160,207.4,12,18,0,1,0,-1,0
189,CASH_IN,4659.45,C130304970,2286.98,6946.43,C691217024,10031.64,14691.09,0,0,U82662,58,0,BR,0,Paula Flores,West Ashley,jonesandrew@outlook.com,0,0,0,Safari,Android,D14612590,56.1,21,7,0,1,0,-1,0
435,CASH_IN,1780.24,C396891448,1156.03,2936.27,C639700101,9541.08,11321.32,0,0,U27837,495,0,US,0,Mrs. Heather Smith,Ryanberg,sanchezstephanie@yahoo.com,0,1,1,Samsung Internet,Linux,D94193510,37.3,3,18,1,2,1,159,0
95,TRANSFER,977.95,C359352493,400.44,0.0,C990407839,15383.86,16361.81,0,0,U193518,49,0,US,0,Ryan Vargas DVM,Sawyermouth,ypowers@yahoo.com,0,0,0,Samsung Internet,Android,D62503728,118.5,23,3,0,1,0,-1,0
11,PAYMENT,3365.36,C923765241,2827.91,0.0,M522603780,0.0,0.0,0,0,U50896,1302,0,GB,0,Kerri Armstrong,Francistown,billy12@hotmail.com,0,0,0,Samsung Internet,Windows,D99967877,415.7,11,0,0,2,0,-1,0
83,CASH_OUT,7376.69,C573410716,4281.18,0.0,C196278918,108061.12,115437.81,0,0,U97728,207,0,BR,0,Gina Dunn,Stephanieberg,jenniferpotter@proton.me,0,0,0,Samsung Internet,iOS,D56641636,947.0,11,3,0,1,0,-1,0
49,PAYMENT,45323.88,C972712019,467.97,0.0,M383034865,0.0,0.0,0,0,U150615,545,0,PH,0,Christina Hall,East Jeffreyberg,ahall@icloud.com,0,0,0,Firefox,Android,D99359464,110.6,1,2,1,2,0,-1,0
304,CASH_IN,101.45,C393685955,4867.46,4968.91,C177730900,6324.61,6426.06,0,0,U31281,138,0,BR,0,Abigail Graves,Tiffanyview,beverly68@outlook.com,0,0,1,Chrome,Android,D78679627,196.9,16,12,0,1,0,-1,0
449,PAYMENT,15172.33,C113217777,7547.37,0.0,M272239584,0.0,0.0,0,0,U24375,326,0,GB,0,Leslie Blackwell,East Lori,debbie35@hotmail.com,0,0,0,Opera,Android,D98423817,81.3,17,18,0,1,0,-1,0
21,CASH_OUT,5217.44,C275265481,17185.88,11968.44,C306073845,3093.45,8310.89,0,0,U145417,185,0,VN,0,Rebecca Mathews,North Kimberly,dmartinez@proton.me,0,0,1,Edge,Linux,D75896879,28.7,21,0,0,2,0,-1,0
713,PAYMENT,9120.68,C218427405,8768.47,0.0,M707413707,0.0,0.0,0,0,U186657,864,0,DE,0,Troy Moody,Port Mary,villarrealryan@icloud.com,0,0,0,Edge,Android,D71586690,72.4,17,29,0,2,1,657,0
90,CASH_IN,4909.71,C664099477,24976.09,29885.8,C141058370,13909.02,18818.73,0,0,U145519,251,0,BR,0,Joel Ward,Reyesstad,ccardenas@outlook.com,0,0,0,Samsung Internet,iOS,D12714992,55.1,18,3,0,1,0,-1,0
501,CASH_IN,27628.32,C679990405,7786.05,35414.37,C853573252,11297.54,38925.86,0,0,U49738,501,0,DE,0,Edward Collins,Crawfordland,sandovalcarrie@yahoo.com,0,0,1,Safari,macOS,D58017850,116.7,21,20,0,2,1,390,0
652,PAYMENT,2065.5,C539646217,518.75,0.0,M936696274,0.0,0.0,0,0,U188906,575,0,BR,0,Mary Lopez,East Zoe,oryan@proton.me,0,0,0,Chrome,Android,D81095776,49.4,4,27,1,2,1,183,0
209,CASH_OUT,3634.67,C253555881,1910.78,0.0,C542433263,24541.71,28176.38,0,0,U188092,393,0,US,1,Norman Dunn,Williamsmouth,karen63@mailinator.com,0,0,0,Safari,Linux,D91754336,7.3,17,8,0,1,0,-1,0
453,TRANSFER,15831.23,C695457575,5192.18,0.0,C131474790,11187.99,27019.22,0,0,U128964,546,0,GB,0,Joshua Wood,North Andrewmouth,megansmith@icloud.com,0,0,0,Samsung Internet,Windows,D86601313,80.8,21,18,0,1,0,-1,0
229,CASH_OUT,3606.33,C795856893,11788.51,8182.18,C953522803,2175.79,5782.12,0,0,U56693,292,0,GB,0,Mary Miller MD,Reyesstad,jennifer83@yahoo.com,0,0,0,Safari,macOS,D45256086,102.3,13,9,0,1,0,-1,0
55,PAYMENT,4940.12,C518646115,11256.02,6315.9,M906123414,0.0,0.0,0,0,U132675,169,0,VN,0,Kelly Lucas,Port Sonya,whitney49@gmail.com,0,0,0,Safari,Windows,D11959049,125.7,7,2,0,1,0,-1,0
726,PAYMENT,11965.74,C523233711,3333.12,0.0,M383492780,0.0,0.0,0,0,U176410,322,0,DE,0,Willie Campos,Crawfordbury,bmccoy@hotmail.com,0,0,1,Edge,iOS,D91624049,82.8,6,30,0,2,1,506,0
595,PAYMENT,555.5,C906517907,5992.35,5436.85,M915000055,0.0,0.0,0,0,U197744,484,0,BR,0,Kristen Stark,Liuland,smithchristina@gmail.com,0,0,1,Firefox,Windows,D31179162,171.5,19,24,0,1,0,-1,0
53,DEBIT,902.88,C252074877,5859.77,4956.89,C947249422,3836.17,4739.05,0,0,U28437,126,0,GB,0,Tabitha Wilson,Thomasfort,williamsmichael@yahoo.com,0,0,1,Firefox,Android,D87542133,49.4,5,2,1,1,0,-1,0
716,PAYMENT,9192.98,C811325369,21551.78,12358.8,M966148129,0.0,0.0,0,0,U60028,778,0,DE,0,Thomas Rivera,South Aliciafort,annette38@proton.me,0,0,0,Firefox,Linux,D99014147,61.7,20,29,0,3,2,60,0
728,PAYMENT,340.13,C200222426,6635.12,6294.99,M522603780,0.0,0.0,0,0,U124010,90,0,US,0,Gabrielle Campbell,Bradfordton,gpierce@yahoo.com,1,0,0,Edge,Android,D23058974,190.4,8,30,0,2,1,582,0
324,CASH_OUT,2536.1,C488445829,1971.68,0.0,C796938576,38096.08,40632.18,0,0,U72925,339,0,PH,0,Sarah Summers,Jeffreyport,samanthapeterson@outlook.com,0,0,2,Chrome,iOS,D47670387,70.1,12,13,0,1,0,-1,0
409,CASH_OUT,2095.04,C966570922,23664.11,21569.07,C613376016,9938.14,12033.18,0,0,U120325,118,0,FR,0,Jesus Williams,New Johnnyberg,ngilbert@gmail.com,0,0,0,Edge,Windows,D67813386,188.7,1,17,1,2,0,-1,0
5,PAYMENT,184.21,C910105307,16047.65,15863.44,M504599989,0.0,0.0,0,0,U128525,524,0,US,0,Kevin Diaz,East Danielfort,floyddiana@icloud.com,0,0,0,Opera,Linux,D72052124,929.7,5,0,1,1,0,-1,0
13,PAYMENT,8162.67,C717588546,5259.51,0.0,M809008798,0.0,0.0,0,0,U188857,437,0,PH,0,Kyle Newman,Lake Thomasberg,dukejimmy@gmail.com,0,0,2,Safari,Linux,D85200465,53.1,13,0,0,1,0,-1,0
384,CASH_OUT,20514.79,C143893350,11347.95,0.0,C939080026,39293.07,59807.86,0,0,U172749,385,0,IN,0,Derrick Thompson,Thomasmouth,veronica56@outlook.com,0,0,0,Samsung Internet,Android,D30397846,778.8,0,16,1,3,1,288,0
330,PAYMENT,6533.77,C650664665,17557.29,11023.52,M733600519,0.0,0.0,0,0,U94526,51,0,GB,0,Casey Smith,East Melissa,evansshannon@yahoo.com,0,0,0,Samsung Internet,iOS,D59714918,32.4,18,13,0,2,0,-1,0
320,TRANSFER,382.47,C484415820,2177.21,1794.74,C563862789,50585.04,50967.51,0,0,U96468,493,1,RU,0,Stacy Randolph,Millerchester,madison00@outlook.com,0,0,0,Opera,Android,D51594430,357.2,8,13,0,1,0,-1,0
230,CASH_OUT,80822.12,C809520197,5938.87,0.0,C864011257,535.97,81358.09,0,0,U161533,198,0,US,0,Larry Garcia,Garrettstad,lisa14@outlook.com,0,0,2,Safari,Windows,D70898111,40.5,14,9,0,4,1,88,0
585,CASH_IN,2109.56,C182646684,8425.43,10534.99,C329767729,370.19,2479.75,0,0,U16333,172,0,FR,0,Donna Marsh,Port Melissa,tranchristina@proton.me,0,0,1,Safari,Linux,D29460545,59.2,9,24,0,2,1,529,0
39,PAYMENT,490.5,C281791838,4364.06,3873.56,M403021767,0.0,0.0,0,0,U171709,758,0,DE,0,Samuel Gillespie,Lake Michele,adrian18@gmail.com,1,0,1,Samsung Internet,Android,D34871900,780.6,15,1,0,2,0,-1,0
707,PAYMENT,8221.24,C403108919,12518.0,4296.76,M470401627,0.0,0.0,0,0,U119289,570,0,US,0,Julie Wells,Kimberlystad,andrewarnold@hotmail.com,0,0,0,Opera,Windows,D23211437,1519.6,11,29,0,1,0,-1,0
333,CASH_OUT,1145.08,C765513131,13146.43,12001.35,C725488204,9996.14,11141.22,0,0,U198159,199,0,BR,0,Edward Becker,Port Robert,ndouglas@gmail.com,0,0,0,Chrome,Windows,D36357103,40.5,21,13,0,1,0,-1,0
588,PAYMENT,2634.18,C891263027,14621.12,11986.94,M315571139,0.0,0.0,0,0,U133291,713,0,BR,0,Candace Costa,Burnsville,vsmith@hotmail.com,0,0,0,Edge,macOS,D79215777,90.1,12,24,0,1,0,-1,0
589,CASH_OUT,1548.37,C588606685,51540.14,49991.77,C158708037,3284.85,4833.22,0,0,U37535,601,0,VN,0,Vincent Wright DVM,Hallmouth,edgarwright@proton.me,0,0,1,Firefox,Linux,D44198542,15.5,13,24,0,3,2,51,0
589,CASH_IN,1689.61,C885912519,6120.4,7810.01,C193441426,120518.63,122208.24,0,0,U11449,1226,0,GB,0,Gary Meyer,East Deborah,virginiasharp@hotmail.com,1,0,0,Safari,macOS,D16469092,143.8,13,24,0,1,0,-1,0
687,CASH_IN,7890.39,C229483677,7568.27,15458.66,C287217552,13701.24,21591.63,0,0,U162646,386,0,BR,0,Madeline Francis,Lake Aprilville,zjones@hotmail.com,0,0,0,Samsung Internet,iOS,D30846777,144.3,15,28,0,1,0,-1,0
351,PAYMENT,908.6,C292317942,3480.08,2571.48,M284461644,0.0,0.0,0,0,U12236,75,0,BR,0,Amanda Figueroa,Aliciaville,perezsteven@outlook.com,0,0,1,Safari,iOS,D21930817,61.6,15,14,0,1,0,-1,0
203,CASH_OUT,1246.32,C123219978,10105.04,8858.72,C776480490,3259.81,4506.13,0,0,U55687,316,0,BR,0,Christopher Rogers,Lake Jody,brian99@icloud.com,0,0,0,Firefox,macOS,D58858370,200.3,11,8,0,3,1,27,0
701,CASH_IN,2729.1,C842857536,12786.42,15515.52,C821446170,626.72,3355.82,0,0,U116233,208,0,US,0,Megan Perez,Lake Tony,kennethparrish@yahoo.com,1,0,1,Safari,macOS,D77767320,179.6,5,29,1,1,0,-1,0
460,CASH_OUT,2171.9,C647174002,6683.78,4511.88,C412398892,20656.8,22828.7,0,0,U142850,1220,0,US,0,Katie Drake,South Richardfurt,kristen11@hotmail.com,0,0,1,Opera,Android,D30377543,94.3,4,19,1,2,1,135,0
641,CASH_IN,2986.22,C403102854,9341.05,12327.27,C774841278,7031.0,10017.22,0,0,U192119,1003,0,DE,0,Eric Evans,Stevenshire,warnerchristopher@hotmail.com,0,0,0,Firefox,Android,D81079115,78.4,17,26,0,1,0,-1,0
79,CASH_OUT,1534.67,C739296013,5126.56,3591.89,C760178910,120428.13,121962.8,0,0,U97712,393,0,IN,1,Anne Hodges,West Jamesmouth,holly82@trashmail.com,0,0,1,Chrome,Linux,D35792508,1422.6,7,3,0,1,0,-1,0
106,CASH_IN,530.14,C673683456,11544.67,12074.81,C889532661,4829.6,5359.74,0,0,U60274,254,0,VN,0,Samuel Peterson,Katherinestad,lanenicole@icloud.com,0,0,0,Firefox,Windows,D21725156,55.3,10,4,0,2,0,-1,0
272,CASH_IN,205.11,C319727564,22606.68,22811.79,C417514920,21645.47,21850.58,0,0,U3784,1145,0,GB,0,Dawn Henry,South Cassandra,ypalmer@yahoo.com,0,0,0,Opera,Android,D71383611,55.4,8,11,0,1,0,-1,0
154,PAYMENT,1217.11,C983903045,12076.5,10859.39,M833304737,0.0,0.0,0,0,U14715,1552,0,PH,0,Danielle Powell,Stacychester,mfrye@outlook.com,0,0,0,Firefox,Linux,D24563882,850.4,10,6,0,1,0,-1,0
538,PAYMENT,2067.6,C841825801,3038.89,971.29,M733652669,0.0,0.0,0,0,U115247,1247,0,IN,0,James Hart,Arroyotown,philliptaylor@icloud.com,0,0,1,Edge,macOS,D26949524,68.0,10,22,0,1,0,-1,0
359,CASH_OUT,4580.11,C646393805,1607.04,0.0,C232695688,31917.12,36497.23,0,0,U165079,1994,1,ID,0,Stephanie Snow,Charlesport,amy50@proton.me,0,0,0,Chrome,Android,D82215766,479.5,23,14,0,3,2,240,0
557,CASH_OUT,1382.13,C270763117,40541.36,39159.23,C424026570,919.27,2301.4,0,0,U55631,406,0,US,0,Maureen Harrington,East James,terrijones@icloud.com,0,0,1,Samsung Internet,Android,D25269915,73.4,5,23,1,1,0,-1,0
81,CASH_IN,768.85,C277146899,15712.68,16481.53,C190394916,7379.33,8148.18,0,0,U81900,120,0,FR,0,Michael Roberts,Whitetown,kelly31@proton.me,0,0,1,Firefox,Linux,D10985226,299.7,9,3,0,2,0,-1,0
612,CASH_IN,4878.25,C668258198,9208.0,14086.25,C743473821,483.92,5362.17,0,0,U60150,516,0,BR,0,Kenneth Garcia,North Todd,kylebarnett@outlook.com,0,0,0,Edge,Windows,D74994836,118.0,12,25,0,2,1,572,0
320,PAYMENT,3707.74,C208629781,4654.73,946.99,M360991219,0.0,0.0,0,0,U108490,75,0,FR,0,Erin Floyd,Lake Daniel,terriwolfe@proton.me,0,0,1,Opera,macOS,D87297339,9.1,8,13,0,3,1,15,1
452,CASH_IN,11608.91,C929335531,1950.09,13559.0,C210469615,5382.85,16991.76,0,0,U40051,473,0,GB,0,Matthew Evans,Port Charles,jacksonamanda@hotmail.com,0,0,0,Samsung Internet,macOS,D27514827,500.8,20,18,0,1,0,-1,0
346,PAYMENT,13692.79,C634884967,12315.62,0.0,M375370395,0.0,0.0,0,0,U54042,1525,0,FR,0,Caitlin Martin,Aimeeville,qwilson@outlook.com,0,0,1,Firefox,iOS,D70780501,27.0,10,14,0,1,0,-1,0
181,CASH_IN,5164.57,C454788820,571.39,5735.96,C585074623,8444.7,13609.27,0,0,U2025,313,0,IN,0,Jessica Monroe,New Davidburgh,smithjavier@gmail.com,0,0,0,Safari,Android,D79775439,89.8,13,7,0,1,0,-1,0
331,PAYMENT,2839.79,C499086376,8692.9,5853.11,M899581184,0.0,0.0,0,0,U123037,163,0,FR,0,Jaime Edwards,Beckfurt,wadesusan@icloud.com,0,0,0,Edge,Android,D72419919,526.8,19,13,0,1,0,-1,0
324,PAYMENT,960.43,C768393135,6905.34,5944.91,M288947133,0.0,0.0,0,0,U22291,145,0,US,0,Daniel Underwood,Gomeztown,jacobmartinez@proton.me,0,0,0,Chrome,macOS,D13831017,25.1,12,13,0,2,0,-1,0
279,PAYMENT,8823.05,C264043561,3888.89,0.0,M758667282,0.0,0.0,0,0,U62265,457,0,DE,0,Pamela Thomas,Gavinborough,weaverkimberly@proton.me,0,0,0,Chrome,Windows,D69282569,88.6,15,11,0,1,0,-1,0
489,PAYMENT,723.58,C737141668,4384.51,3660.93,M806360899,0.0,0.0,0,0,U137187,2912,0,US,0,Keith Ortega,New Kevinstad,bishopsean@outlook.com,0,0,1,Opera,macOS,D95742780,542.6,9,20,0,1,0,-1,0
367,CASH_OUT,2866.76,C525688919,4472.72,1605.96,C746326728,4766.9,7633.66,0,0,U40155,885,0,IN,0,Lauren Palmer,Port Kellyhaven,davidosborne@proton.me,0,0,1,Chrome,Windows,D53014470,297.5,7,15,0,1,0,-1,0
705,PAYMENT,16011.14,C476624985,14921.91,0.0,M728158633,0.0,0.0,0,0,U33520,578,0,US,0,Andrew Miller,Tiffanyland,laurawalker@hotmail.com,0,1,1,Chrome,iOS,D95283046,53.0,9,29,0,1,0,-1,0
587,PAYMENT,10730.95,C302393531,14336.86,3605.91,M342764066,0.0,0.0,0,0,U152484,457,0,VN,0,Elizabeth Green,West Larry,michaelmendez@outlook.com,0,0,0,Firefox,Android,D30195254,19.2,11,24,0,1,0,-1,0
712,PAYMENT,4702.36,C891263027,4743.27,40.91,M689512596,0.0,0.0,0,0,U23219,34,0,IN,0,Anthony Castro,South Craig,jcalderon@outlook.com,0,0,0,Opera,iOS,D66772984,11.7,16,29,0,1,0,-1,0
414,PAYMENT,16605.57,C824490770,4092.99,0.0,M506393306,0.0,0.0,0,0,U139585,782,0,DE,0,Mary Olson,Juliemouth,vargaslisa@hotmail.com,0,0,1,Edge,macOS,D42263416,186.9,6,17,0,1,0,-1,0
612,PAYMENT,4846.24,C227300969,33738.63,28892.39,M103328629,0.0,0.0,0,0,U126065,856,0,VN,0,Christopher Mejia,Port Erica,jordanlee@proton.me,0,0,0,Samsung Internet,macOS,D19170768,69.4,12,25,0,1,0,-1,0
280,TRANSFER,10577.21,C454979343,9721.58,0.0,C888419734,427.24,11004.45,0,0,U52330,261,0,GB,0,James White,South Kimberly,jessica91@icloud.com,0,0,0,Chrome,Linux,D32680044,40.5,16,11,0,2,0,-1,0
187,CASH_OUT,1371.49,C827646144,4703.29,3331.8,C921320167,4242.58,5614.07,0,0,U165993,211,0,VN,0,Heather Trujillo,New Matthew,dbaxter@yahoo.com,0,0,0,Samsung Internet,macOS,D83708620,21.2,19,7,0,2,0,-1,0
469,CASH_OUT,9058.2,C495147863,413.25,0.0,C706955081,4572.67,13630.87,0,0,U78810,190,0,BR,0,Michael Parker,South Ian,camachotracy@proton.me,0,0,0,Edge,macOS,D20734567,238.7,13,19,0,2,1,142,0
96,PAYMENT,385.77,C844836207,12901.3,12515.53,M139652157,0.0,0.0,0,0,U131932,1351,0,GB,0,Joshua Morgan,New Gregoryton,spencerseth@outlook.com,1,0,0,Firefox,Android,D68327062,261.7,0,4,1,1,0,-1,0
248,CASH_OUT,53342.93,C486456890,16348.5,0.0,C880811916,536.47,53879.4,0,0,U187255,1031,0,FR,0,Manuel Whitney,Ericksonborough,rayronald@icloud.com,0,0,0,Firefox,Android,D75248457,868.9,8,10,0,3,1,148,0
79,CASH_IN,1858.53,C180511021,10135.76,11994.29,C216918476,62790.5,64649.03,0,0,U93566,382,0,US,0,Arthur Haas,Port Heather,erica55@icloud.com,0,0,0,Opera,Windows,D99299633,11.5,7,3,0,1,0,-1,0
206,TRANSFER,5976.79,C522608235,11426.62,5449.83,C557733912,32036.69,38013.48,0,0,U10295,1028,0,BR,0,Andrea Flores,North Ashley,lthornton@outlook.com,0,0,1,Samsung Internet,Windows,D39270436,615.8,14,8,0,1,0,-1,0
582,TRANSFER,405.42,C637043831,35976.47,35571.05,C919945540,79123.96,79529.38,0,0,U15340,195,0,BR,0,Cynthia Graves,Port Nicholas,xgonzalez@icloud.com,0,0,1,Opera,iOS,D54609989,207.8,6,24,0,3,2,438,0
124,CASH_IN,2026.65,C454883346,22936.34,24962.99,C469713813,16632.14,18658.79,0,0,U72781,288,1,NG,0,Virginia Newton,South Michelleberg,robin10@hotmail.com,0,0,0,Chrome,Linux,D50161694,31.6,4,5,1,1,0,-1,0
491,PAYMENT,437.99,C240779352,9408.31,8970.32,M369012902,0.0,0.0,0,0,U133690,550,0,IN,0,Mark Archer,Sarahland,perrydaniel@proton.me,0,0,0,Chrome,macOS,D17720856,1680.1,11,20,0,2,0,-1,0
694,CASH_OUT,1956.17,C488749599,7852.21,5896.04,C405811441,12486.18,14442.35,0,0,U45188,2265,0,US,1,Kelly Larson,Lake Robert,wgates@tempmail.com,1,0,2,Firefox,iOS,D57011390,14.9,22,28,0,1,0,-1,0
424,CASH_OUT,2048.85,C270992213,5909.06,3860.21,C287277446,7131.14,9179.99,0,0,U115334,335,0,FR,0,Christian Dixon,Angelahaven,lmclaughlin@outlook.com,0,0,0,Chrome,Linux,D50055647,70.5,16,17,0,1,0,-1,0
502,CASH_OUT,161.51,C313640739,1668.74,1507.23,C181813977,1620.86,1782.37,0,0,U51948,783,0,DE,0,Erin Fischer,Port Paul,losborn@icloud.com,0,1,0,Samsung Internet,Linux,D93984455,360.7,22,20,0,3,2,430,0
347,CASH_OUT,1189.15,C203121263,13616.91,12427.76,C770888590,10502.92,11692.07,0,0,U129774,666,0,BR,0,James Newton,East Bethland,kellycharles@hotmail.com,0,0,0,Samsung Internet,Linux,D79565279,375.2,11,14,0,1,0,-1,0
228,CASH_IN,1064.33,C231761080,8914.74,9979.07,C152554014,1549.65,2613.98,0,0,U160119,382,0,GB,0,Erica Dawson,Michaelborough,barnetttimothy@hotmail.com,0,0,0,Firefox,macOS,D50009556,35.7,12,9,0,1,0,-1,0
195,PAYMENT,10053.52,C212948197,11827.78,1774.26,M336496813,0.0,0.0,0,0,U79117,386,0,VN,0,Theresa Wade,Garciaberg,garciadebra@hotmail.com,1,0,1,Edge,macOS,D85089814,152.7,3,8,1,2,1,91,0
11,PAYMENT,26155.75,C268644573,11039.34,0.0,M916631917,0.0,0.0,0,0,U87776,313,0,VN,0,Tammy Alvarez,Port Anna,wdavenport@yahoo.com,0,0,0,Samsung Internet,Windows,D26486358,408.0,11,0,0,1,0,-1,0
475,CASH_OUT,8003.01,C401530854,21156.1,13153.09,C232773124,2527.4,10530.41,0,0,U85338,570,0,VN,0,Michael Jackson,Lake Michelle,vgordon@yahoo.com,0,0,0,Opera,Android,D77327325,33.6,19,19,0,2,0,-1,0
146,PAYMENT,4065.83,C883843147,2615.91,0.0,M178150182,0.0,0.0,0,0,U178930,120,0,IN,0,Sarah Elliott,Samuelborough,laurenford@hotmail.com,0,0,0,Edge,macOS,D89412385,2659.5,2,6,1,1,0,-1,0
95,CASH_OUT,1268.92,C906668687,24121.06,22852.14,C922199551,5173.48,6442.4,0,0,U173891,156,0,GB,0,Denise Ramirez,Laurenmouth,shelia26@gmail.com,1,0,0,Edge,Android,D43167554,303.1,23,3,0,2,0,-1,0
741,PAYMENT,3159.72,C629142964,17314.27,14154.55,M703387147,0.0,0.0,0,0,U168691,984,0,FR,0,Amy Morris,East Tiffanyside,ihancock@outlook.com,0,1,0,Safari,macOS,D77438475,59.3,21,30,0,1,0,-1,0
122,CASH_IN,5292.26,C589739606,13044.23,18336.49,C696652569,1674.42,6966.68,0,0,U167748,562,0,VN,0,Danielle Davis,Port Lindsey,lisaholden@outlook.com,0,0,0,Firefox,Linux,D39967283,174.3,2,5,1,1,0,-1,0
666,CASH_OUT,1595.75,C314297193,482.6,0.0,C778961758,9559.76,11155.51,0,0,U75700,1041,0,GB,0,Michelle Gardner,Autumnville,esilva@outlook.com,0,0,1,Firefox,macOS,D50655089,22.7,18,27,0,2,1,178,0
77,CASH_OUT,1677.77,C515537429,8289.76,6611.99,C588427131,16800.71,18478.48,0,0,U33091,168,0,GB,0,Dominic Carroll,Youngmouth,nathanrose@outlook.com,0,0,1,Samsung Internet,macOS,D48082389,177.5,5,3,1,1,0,-1,0
483,CASH_IN,2850.89,C613195004,2431.61,5282.5,C783719994,14545.48,17396.37,0,0,U61432,494,0,FR,0,Dr. Nicole Brooks,South Ann,mark23@proton.me,0,0,0,Firefox,iOS,D59770176,5.4,3,20,1,2,0,-1,0
622,CASH_OUT,4456.66,C436320013,1516.71,0.0,C488385257,38344.98,42801.64,0,0,U145835,449,0,VN,0,Madison Maxwell,North Meredith,blackmaria@yahoo.com,1,0,0,Safari,iOS,D44587215,35.8,22,25,0,1,0,-1,0
600,CASH_OUT,446.45,C383430762,15718.97,15272.52,C274686718,4237.02,4683.47,0,0,U113262,1370,1,CN,0,Marie Garcia,Port Kristinaton,haleystevens@gmail.com,0,0,0,Opera,Windows,D92665291,223.6,0,25,1,1,0,-1,0
500,CASH_IN,8520.54,C188023653,5054.24,13574.78,C890336200,30643.26,39163.8,0,0,U17879,1128,0,US,0,Ryan Chambers,Arroyotown,blaircharles@hotmail.com,0,0,2,Opera,Linux,D99559268,305.5,20,20,0,2,1,454,0
470,TRANSFER,6096.37,C559449068,1551.25,0.0,C860721487,4546.32,10642.69,0,0,U83891,855,0,VN,0,Rebekah Harmon,Dianaland,glove@icloud.com,0,0,0,Safari,Android,D11968330,93.8,14,19,0,1,0,-1,0
141,PAYMENT,696.87,C192265992,8252.42,7555.55,M718558005,0.0,0.0,0,0,U34967,84,0,FR,0,Laura Martinez,Rosariofurt,yjohnson@yahoo.com,0,0,0,Chrome,macOS,D87195704,56.3,21,5,0,1,0,-1,0
547,PAYMENT,847.4,C254460236,71322.55,70475.15,M180011615,0.0,0.0,0,0,U59069,83,0,PH,0,Candice Johnson,Darinshire,danielle00@outlook.com,1,0,0,Chrome,macOS,D18393300,426.6,19,22,0,3,1,219,0
297,PAYMENT,1438.25,C677771722,512.39,0.0,M857231211,0.0,0.0,0,0,U25466,415,0,US,0,Natasha Taylor,East Veronica,christophertaylor@outlook.com,0,0,0,Edge,macOS,D44699515,315.7,9,12,0,1,0,-1,0
283,PAYMENT,14440.99,C764927319,10255.59,0.0,M387898751,0.0,0.0,0,0,U86999,2009,0,US,0,Dorothy Nelson,Gibsonbury,toni35@icloud.com,0,0,0,Firefox,Windows,D69582790,1065.5,19,11,0,2,0,-1,0
151,CASH_OUT,883.06,C626521334,2068.48,1185.42,C944822640,3580.54,4463.6,0,0,U141120,428,0,FR,0,Kenneth Cisneros,Beanborough,robert92@yahoo.com,0,0,0,Firefox,Windows,D15107564,257.0,7,6,0,2,0,-1,0
100,CASH_OUT,945.93,C824785027,12984.26,12038.33,C541241528,4472.34,5418.27,0,0,U117154,309,0,PH,0,Benjamin Collins,Port Carmenberg,dschultz@outlook.com,1,0,2,Firefox,macOS,D97687008,306.3,4,4,1,3,2,12,1
116,PAYMENT,4293.6,C428662936,15182.08,10888.48,M642712590,0.0,0.0,0,0,U159616,207,0,BR,0,Angela Carlson,Kingborough,duncanbrittany@yahoo.com,0,1,1,Edge,iOS,D92889136,30.4,20,4,0,2,0,-1,0
695,CASH_IN,6829.03,C724370551,2952.9,9781.93,C608746488,3405.32,10234.35,0,0,U185976,561,0,IN,0,Sarah Bennett,East Curtisside,dustincollins@proton.me,0,0,1,Chrome,Windows,D23888454,548.7,23,28,0,2,1,546,0
695,CASH_IN,6932.24,C961485930,837.9,7770.14,C813963814,10298.79,17231.03,0,0,U107053,184,0,DE,0,Stephanie Williams,New John,zphillips@outlook.com,0,0,0,Samsung Internet,Android,D71471523,110.9,23,28,0,2,1,349,0
48,CASH_IN,6276.75,C746764209,116749.14,123025.89,C443937637,23111.95,29388.7,0,0,U56139,341,0,GB,0,Richard Martinez,Sanchezmouth,markfuller@icloud.com,0,0,0,Chrome,macOS,D85226388,59.7,0,2,1,1,0,-1,0
